run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.130848	  0.000026	  0.000020	  0.130848	  0.000033	10	0
1	500000.170435	  0.000034	  0.000033	  0.170435	  0.000005	2	0
2	500000.267803	  0.000054	  0.000041	  0.267803	  0.000063	12	0
3	500000.213748	  0.000043	  0.000028	  0.213748	  0.000074	13	0
4	500000.195818	  0.000039	  0.000038	  0.195818	  0.000005	2	0
5	500000.278048	  0.000056	  0.000041	  0.278048	  0.000071	11	0
6	500000.208252	  0.000042	  0.000039	  0.208252	  0.000014	3	0
7	500000.288730	  0.000058	  0.000052	  0.288730	  0.000027	10	0
8	500000.202270	  0.000040	  0.000040	  0.202270	  0.000004	2	0
9	500000.154661	  0.000031	  0.000017	  0.154661	  0.000070	11	0
