Train fitness	Test fitness
0.0019681079859787186	-2.348399511340787E-4
0.002043087887794921	-2.3512388620979942E-4
0.0018881217999874493	-1.177333571919738E-4
0.0019776846939305805	-2.2910235629537037E-4
0.001947685771580474	-2.3237623508394828E-4
0.0019380963886255292	-2.315331491948002E-4
0.0019176436345366798	-2.288184212027817E-4
0.0019431007873931686	-2.315331491948002E-4
0.002009533477075714	-2.3237623508394828E-4
0.001910475073555118	-2.2878549791700733E-4
