run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.086457	  0.000017	  0.000015	  0.086457	  0.000011	8	0
1	499999.573945	 -0.000085	 -0.000113	 -0.426055	  0.000138	11	0
2	500001.434127	  0.000287	  0.000220	  1.434127	  0.000336	53	0
3	499999.753315	 -0.000049	 -0.000154	 -0.246685	  0.000523	26	0
4	499997.485280	 -0.000503	 -0.000709	 -2.514720	  0.001029	198	0
5	499997.092943	 -0.000581	 -0.001270	 -2.907057	  0.003442	105	0
6	500002.505546	  0.000501	  0.000361	  2.505546	  0.000701	73	0
7	499999.647471	 -0.000071	 -0.000274	 -0.352529	  0.001016	9	0
8	499999.987812	 -0.000002	 -0.000007	 -0.012188	  0.000025	79	0
9	500000.876435	  0.000175	  0.000068	  0.876435	  0.000539	51	0
