run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.054497	  0.000011	  0.000003	  0.054497	  0.000041	25	0
1	500000.099291	  0.000020	  0.000006	  0.099291	  0.000068	3	0
2	500000.018259	  0.000004	  0.000000	  0.018259	  0.000016	3	0
3	499999.833464	 -0.000033	 -0.000043	 -0.166536	  0.000047	2	0
4	499999.985606	 -0.000003	 -0.000004	 -0.014394	  0.000008	3	0
5	500000.058457	  0.000012	  0.000001	  0.058457	  0.000053	3	0
6	499999.976427	 -0.000005	 -0.000007	 -0.023573	  0.000014	34	0
7	499999.913749	 -0.000017	 -0.000023	 -0.086251	  0.000029	3	0
8	500000.043610	  0.000009	  0.000001	  0.043610	  0.000039	25	0
9	499999.984800	 -0.000003	 -0.000004	 -0.015200	  0.000004	1	0
