run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.114779	  0.000023	  0.000020	  0.114779	  0.000016	78	0
1	500002.245420	  0.000449	  0.000397	  2.245420	  0.000258	12	0
2	500000.526173	  0.000105	  0.000094	  0.526173	  0.000058	16	0
3	500000.137430	  0.000027	  0.000015	  0.137430	  0.000062	3	0
4	500000.236868	  0.000047	  0.000042	  0.236868	  0.000028	20	0
5	500002.836947	  0.000567	  0.000482	  2.836947	  0.000429	25	0
6	500000.089743	  0.000018	  0.000014	  0.089743	  0.000019	121	0
7	500000.453303	  0.000091	  0.000077	  0.453303	  0.000068	11	0
8	500000.071887	  0.000014	  0.000009	  0.071887	  0.000026	61	0
9	499999.999567	 -0.000000	 -0.000001	 -0.000433	  0.000004	2	0
