run	wealth	return	value	profit	mdd	transactions	short transactions
0	500003.896469	  0.000779	  0.000538	  3.896469	  0.001205	66	0
1	500005.045895	  0.001009	  0.000793	  5.045895	  0.001080	28	0
2	500003.189019	  0.000638	  0.000468	  3.189019	  0.000847	62	0
3	500005.111669	  0.001022	  0.000692	  5.111669	  0.001651	27	0
4	500004.001858	  0.000800	  0.000573	  4.001858	  0.001136	66	0
5	500005.480178	  0.001096	  0.000743	  5.480178	  0.001765	27	0
6	500004.533654	  0.000907	  0.000754	  4.533654	  0.000765	33	0
7	500002.737277	  0.000547	  0.000355	  2.737277	  0.000963	27	0
8	500005.390815	  0.001078	  0.000768	  5.390815	  0.001552	27	0
9	500005.361079	  0.001072	  0.000878	  5.361079	  0.000969	34	0
