run	wealth	return	value	profit	mdd	transactions	short transactions
0	500005.842451	  0.001168	  0.001078	  5.842451	  0.000452	32	0
1	500006.979968	  0.001396	  0.001347	  6.979968	  0.000247	18	0
2	500006.092102	  0.001218	  0.001157	  6.092102	  0.000305	29	0
3	500011.905929	  0.002381	  0.002313	 11.905929	  0.000343	18	0
4	500006.776715	  0.001355	  0.001270	  6.776715	  0.000426	31	0
5	500012.748656	  0.002550	  0.002476	 12.748656	  0.000367	18	0
6	500006.741473	  0.001348	  0.001306	  6.741473	  0.000213	20	0
7	500006.637020	  0.001327	  0.001289	  6.637020	  0.000191	18	0
8	500009.130805	  0.001826	  0.001771	  9.130805	  0.000273	17	0
9	500008.391924	  0.001678	  0.001625	  8.391924	  0.000265	20	0
