run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.947287	  0.000189	  0.000153	  0.947287	  0.000182	37	0
1	499999.640886	 -0.000072	 -0.000136	 -0.359114	  0.000319	17	0
2	500001.704080	  0.000341	  0.000275	  1.704080	  0.000327	37	0
3	500000.246924	  0.000049	  0.000017	  0.246924	  0.000163	30	0
4	500000.212482	  0.000042	  0.000025	  0.212482	  0.000085	36	0
5	500000.266172	  0.000053	  0.000044	  0.266172	  0.000048	1	0
6	500000.172155	  0.000034	  0.000028	  0.172155	  0.000032	1	0
7	499999.818111	 -0.000036	 -0.000045	 -0.181889	  0.000042	2	0
8	500000.614872	  0.000123	  0.000083	  0.614872	  0.000198	11	0
9	500000.692819	  0.000139	  0.000110	  0.692819	  0.000142	40	0
