run	wealth	return	value	profit	mdd	transactions	short transactions
0	499999.217087	 -0.000157	 -0.000231	 -0.782913	  0.000374	135	0
1	500001.628366	  0.000326	  0.000231	  1.628366	  0.000474	57	0
2	499998.597916	 -0.000280	 -0.000415	 -1.402084	  0.000674	134	0
3	499999.376220	 -0.000125	 -0.000186	 -0.623780	  0.000306	75	0
4	500000.040554	  0.000008	 -0.000078	  0.040554	  0.000430	119	0
5	499999.053953	 -0.000189	 -0.000270	 -0.946047	  0.000402	5	0
6	500001.731460	  0.000346	  0.000056	  1.731460	  0.001453	29	0
7	499999.942015	 -0.000012	 -0.000029	 -0.057985	  0.000088	5	0
8	499996.466041	 -0.000707	 -0.001295	 -3.533959	  0.002942	43	0
9	500000.207960	  0.000042	 -0.000023	  0.207960	  0.000323	137	0
