run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.003548	  0.000001	 -0.000001	  0.003548	  0.000007	11	0
1	499999.998204	 -0.000000	 -0.000001	 -0.001796	  0.000005	2	0
2	500000.009522	  0.000002	  0.000000	  0.009522	  0.000008	2	0
3	499999.948814	 -0.000010	 -0.000013	 -0.051186	  0.000014	1	0
4	499999.964677	 -0.000007	 -0.000009	 -0.035323	  0.000010	3	0
5	499999.988376	 -0.000002	 -0.000003	 -0.011624	  0.000004	7	0
6	500000.146207	  0.000029	  0.000027	  0.146207	  0.000014	6	0
7	499999.997408	 -0.000001	 -0.000002	 -0.002592	  0.000006	2	0
8	499999.954148	 -0.000009	 -0.000012	 -0.045852	  0.000014	9	0
9	500000.235194	  0.000047	  0.000029	  0.235194	  0.000091	7	0
