run	wealth	return	value	profit	mdd	transactions	short transactions
0	499999.995673	 -0.000001	 -0.000010	 -0.004327	  0.000048	14	0
1	499998.715380	 -0.000257	 -0.000369	 -1.284620	  0.000563	49	0
2	500000.030846	  0.000006	  0.000001	  0.030846	  0.000027	3	0
3	499999.977366	 -0.000005	 -0.000007	 -0.022634	  0.000012	4	0
4	499999.928990	 -0.000014	 -0.000034	 -0.071010	  0.000099	5	0
5	499999.991678	 -0.000002	 -0.000004	 -0.008322	  0.000012	9	0
6	499999.897040	 -0.000021	 -0.000043	 -0.102960	  0.000113	25	0
7	499999.916594	 -0.000017	 -0.000033	 -0.083406	  0.000082	8	0
8	499998.182248	 -0.000364	 -0.000454	 -1.817752	  0.000453	27	0
9	499999.691543	 -0.000062	 -0.000078	 -0.308457	  0.000082	7	0
