run	wealth	return	value	profit	mdd	transactions	short transactions
0	499999.030640	 -0.000194	 -0.000262	 -0.969360	  0.000340	27	0
1	499999.374843	 -0.000125	 -0.000191	 -0.625157	  0.000332	43	0
2	499998.784282	 -0.000243	 -0.000316	 -1.215718	  0.000365	88	0
3	500000.000000	  0.000000	  0.000000	  0.000000	  0.000000	0	0
4	499999.914015	 -0.000017	 -0.000021	 -0.085985	  0.000018	2	0
5	499999.987883	 -0.000002	 -0.000023	 -0.012117	  0.000102	14	0
6	499999.887101	 -0.000023	 -0.000029	 -0.112899	  0.000032	1	0
7	499999.907113	 -0.000019	 -0.000032	 -0.092887	  0.000066	7	0
8	499999.181411	 -0.000164	 -0.000216	 -0.818589	  0.000261	34	0
9	499999.999492	 -0.000000	 -0.000010	 -0.000508	  0.000047	10	0
