run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.136796	  0.000027	  0.000027	  0.136796	  0.000003	4	0
1	499999.936675	 -0.000013	 -0.000028	 -0.063325	  0.000078	8	0
2	500000.008159	  0.000002	  0.000002	  0.008159	  0.000000	4	0
3	500000.654632	  0.000131	  0.000073	  0.654632	  0.000290	43	0
4	500000.520853	  0.000104	  0.000069	  0.520853	  0.000176	8	0
5	500000.129514	  0.000026	  0.000003	  0.129514	  0.000115	7	0
6	499999.999651	 -0.000000	 -0.000002	 -0.000349	  0.000009	12	0
7	499999.979744	 -0.000004	 -0.000007	 -0.020256	  0.000016	1	0
8	499999.951300	 -0.000010	 -0.000012	 -0.048700	  0.000013	3	0
9	499999.867096	 -0.000027	 -0.000037	 -0.132904	  0.000051	2	0
