run	wealth	return	value	profit	mdd	transactions	short transactions
0	500003.257973	  0.000652	  0.000552	  3.257973	  0.000496	114	0
1	500002.516834	  0.000503	  0.000425	  2.516834	  0.000392	124	0
2	500001.919011	  0.000384	  0.000333	  1.919011	  0.000256	99	0
3	500002.445445	  0.000489	  0.000406	  2.445445	  0.000414	124	0
4	500002.566257	  0.000513	  0.000424	  2.566257	  0.000444	125	0
5	500001.876625	  0.000375	  0.000288	  1.876625	  0.000437	117	0
6	500002.309099	  0.000462	  0.000381	  2.309099	  0.000403	121	0
7	500002.872867	  0.000575	  0.000496	  2.872867	  0.000394	102	0
8	500002.558297	  0.000512	  0.000439	  2.558297	  0.000364	78	0
9	500002.424002	  0.000485	  0.000415	  2.424002	  0.000348	119	0
