run	wealth	return	value	profit	mdd	transactions	short transactions
0	500003.407250	  0.000681	  0.000609	  3.407250	  0.000364	58	0
1	500003.511332	  0.000702	  0.000658	  3.511332	  0.000219	60	0
2	500003.282091	  0.000656	  0.000620	  3.282091	  0.000181	57	0
3	500004.634130	  0.000927	  0.000866	  4.634130	  0.000307	66	0
4	500004.773741	  0.000955	  0.000897	  4.773741	  0.000288	68	0
5	500004.035373	  0.000807	  0.000741	  4.035373	  0.000329	63	0
6	500004.510298	  0.000902	  0.000842	  4.510298	  0.000298	67	0
7	500003.690717	  0.000738	  0.000681	  3.690717	  0.000288	58	0
8	500003.165383	  0.000633	  0.000579	  3.165383	  0.000268	41	0
9	500004.421147	  0.000884	  0.000836	  4.421147	  0.000240	65	0
