run	wealth	return	value	profit	mdd	transactions	short transactions
0	500002.034678	  0.000407	  0.000377	  2.034678	  0.000147	50	0
1	500000.848701	  0.000170	  0.000152	  0.848701	  0.000087	39	0
2	500002.682744	  0.000537	  0.000510	  2.682744	  0.000135	44	0
3	500002.313089	  0.000463	  0.000418	  2.313089	  0.000224	42	0
4	500001.835126	  0.000367	  0.000326	  1.835126	  0.000207	55	0
5	500001.139601	  0.000228	  0.000178	  1.139601	  0.000250	72	0
6	500003.064141	  0.000613	  0.000567	  3.064141	  0.000228	65	0
7	500000.952502	  0.000191	  0.000165	  0.952502	  0.000130	38	0
8	500002.640708	  0.000528	  0.000490	  2.640708	  0.000191	56	0
9	500002.679465	  0.000536	  0.000471	  2.679465	  0.000326	45	0
