run	wealth	return	value	profit	mdd	transactions	short transactions
0	499990.953938	 -0.001809	 -0.002414	 -9.046062	  0.003024	326	0
1	499978.913491	 -0.004217	 -0.005257	-21.086509	  0.005197	41	0
2	499987.534388	 -0.002493	 -0.003165	-12.465612	  0.003358	80	0
3	499992.927524	 -0.001414	 -0.001983	 -7.072476	  0.002842	325	0
4	499992.159223	 -0.001568	 -0.002048	 -7.840777	  0.002399	266	0
5	499990.990615	 -0.001802	 -0.002474	 -9.009385	  0.003362	320	0
6	499993.611430	 -0.001278	 -0.001601	 -6.388570	  0.001618	274	0
7	499991.897185	 -0.001621	 -0.002079	 -8.102815	  0.002290	139	0
8	499992.685349	 -0.001463	 -0.001870	 -7.314651	  0.002038	140	0
9	499993.180676	 -0.001364	 -0.001829	 -6.819324	  0.002324	326	0
