run	wealth	return	value	profit	mdd	transactions	short transactions
0	500004.156015	  0.000831	  0.000721	  4.156015	  0.000552	175	0
1	500002.997746	  0.000600	  0.000502	  2.997746	  0.000487	19	0
2	500003.878517	  0.000776	  0.000708	  3.878517	  0.000341	39	0
3	500003.527498	  0.000705	  0.000623	  3.527498	  0.000412	169	0
4	500002.853488	  0.000571	  0.000493	  2.853488	  0.000388	139	0
5	500003.884634	  0.000777	  0.000677	  3.884634	  0.000499	165	0
6	500002.658115	  0.000532	  0.000472	  2.658115	  0.000298	148	0
7	500003.494430	  0.000699	  0.000634	  3.494430	  0.000324	71	0
8	500002.909321	  0.000582	  0.000529	  2.909321	  0.000265	72	0
9	500003.173191	  0.000635	  0.000550	  3.173191	  0.000422	175	0
