run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.663345	  0.000133	  0.000108	  0.663345	  0.000124	86	0
1	500000.078670	  0.000016	  0.000013	  0.078670	  0.000012	6	0
2	500001.538749	  0.000308	  0.000254	  1.538749	  0.000267	114	0
3	500000.478472	  0.000096	  0.000089	  0.478472	  0.000032	14	0
4	500000.699749	  0.000140	  0.000114	  0.699749	  0.000127	102	0
5	500001.440556	  0.000288	  0.000255	  1.440556	  0.000166	138	0
6	500000.379530	  0.000076	  0.000059	  0.379530	  0.000083	62	0
7	500000.976349	  0.000195	  0.000163	  0.976349	  0.000161	34	0
8	500000.000000	  0.000000	  0.000000	  0.000000	  0.000000	0	0
9	500000.313146	  0.000063	  0.000054	  0.313146	  0.000044	2	0
