run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.915403	  0.000183	  0.000149	  0.915403	  0.000169	3	0
1	499999.823803	 -0.000035	 -0.000047	 -0.176197	  0.000057	6	0
2	500001.224218	  0.000245	  0.000113	  1.224218	  0.000659	34	0
3	500000.702623	  0.000141	  0.000115	  0.702623	  0.000127	2	0
4	500000.161988	  0.000032	  0.000020	  0.161988	  0.000061	23	0
5	500001.158533	  0.000232	  0.000181	  1.158533	  0.000255	37	0
6	500000.144550	  0.000029	  0.000013	  0.144550	  0.000078	31	0
7	500000.817776	  0.000164	  0.000103	  0.817776	  0.000300	36	0
8	499999.843743	 -0.000031	 -0.000041	 -0.156257	  0.000048	6	0
9	500000.467630	  0.000094	  0.000010	  0.467630	  0.000416	27	0
