run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.605909	  0.000121	  0.000106	  0.605909	  0.000078	19	0
1	500000.681796	  0.000136	  0.000116	  0.681796	  0.000103	48	0
2	500001.664780	  0.000333	  0.000291	  1.664780	  0.000211	23	0
3	500000.665612	  0.000133	  0.000094	  0.665612	  0.000194	3	0
4	500000.274166	  0.000055	  0.000042	  0.274166	  0.000066	6	0
5	499999.932769	 -0.000013	 -0.000021	 -0.067231	  0.000037	63	0
6	500003.536990	  0.000707	  0.000602	  3.536990	  0.000527	42	0
7	500000.335096	  0.000067	  0.000054	  0.335096	  0.000064	91	0
8	500000.088959	  0.000018	  0.000014	  0.088959	  0.000020	14	0
9	500001.571278	  0.000314	  0.000235	  1.571278	  0.000397	127	0
