run	wealth	return	value	profit	mdd	transactions	short transactions
0	500001.227216	  0.000245	  0.000219	  1.227216	  0.000133	37	0
1	500001.916502	  0.000383	  0.000344	  1.916502	  0.000199	90	0
2	500001.181651	  0.000236	  0.000208	  1.181651	  0.000140	26	0
3	500001.908243	  0.000382	  0.000336	  1.908243	  0.000229	44	0
4	500002.140441	  0.000428	  0.000383	  2.140441	  0.000226	43	0
5	500001.842705	  0.000369	  0.000327	  1.842705	  0.000209	42	0
6	500001.640052	  0.000328	  0.000298	  1.640052	  0.000151	31	0
7	500001.616212	  0.000323	  0.000290	  1.616212	  0.000164	34	0
8	500002.602001	  0.000520	  0.000469	  2.602001	  0.000256	90	0
9	500002.721533	  0.000544	  0.000508	  2.721533	  0.000180	66	0
