run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.792923	  0.000159	  0.000096	  0.792923	  0.000311	35	0
1	500000.919710	  0.000184	  0.000150	  0.919710	  0.000168	7	0
2	500000.870497	  0.000174	  0.000117	  0.870497	  0.000285	52	0
3	500000.870135	  0.000174	  0.000077	  0.870135	  0.000485	28	0
4	500000.301686	  0.000060	 -0.000007	  0.301686	  0.000334	23	0
5	500001.867586	  0.000374	  0.000217	  1.867586	  0.000782	33	0
6	500000.856498	  0.000171	  0.000116	  0.856498	  0.000275	11	0
7	500001.057501	  0.000212	  0.000092	  1.057501	  0.000597	28	0
8	500000.551461	  0.000110	  0.000087	  0.551461	  0.000114	6	0
9	500000.330292	  0.000066	  0.000053	  0.330292	  0.000068	38	0
