run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.623141	  0.000125	  0.000081	  0.623141	  0.000220	23	0
1	500001.038370	  0.000208	  0.000153	  1.038370	  0.000271	13	0
2	500000.774309	  0.000155	  0.000103	  0.774309	  0.000261	11	0
3	500000.744337	  0.000149	  0.000096	  0.744337	  0.000264	40	0
4	500001.188514	  0.000238	  0.000158	  1.188514	  0.000398	51	0
5	500001.079514	  0.000216	  0.000177	  1.079514	  0.000195	3	0
6	500001.564243	  0.000313	  0.000145	  1.564243	  0.000841	34	0
7	500000.797684	  0.000160	  0.000128	  0.797684	  0.000159	7	0
8	500001.600780	  0.000320	  0.000219	  1.600780	  0.000504	40	0
9	500001.413064	  0.000283	  0.000149	  1.413064	  0.000667	30	0
