run	wealth	return	value	profit	mdd	transactions	short transactions
0	500001.912108	  0.000382	  0.000269	  1.912108	  0.000568	250	0
1	499998.105678	 -0.000379	 -0.000530	 -1.894322	  0.000754	232	0
2	500000.530299	  0.000106	  0.000028	  0.530299	  0.000393	212	0
3	499999.700901	 -0.000060	 -0.000134	 -0.299099	  0.000370	197	0
4	500001.515979	  0.000303	  0.000225	  1.515979	  0.000389	245	0
5	500003.092310	  0.000618	  0.000556	  3.092310	  0.000311	143	0
6	500003.357001	  0.000671	  0.000607	  3.357001	  0.000323	123	0
7	500000.222586	  0.000045	 -0.000043	  0.222586	  0.000436	236	0
8	499999.881774	 -0.000024	 -0.000110	 -0.118226	  0.000430	241	0
9	500000.020114	  0.000004	 -0.000039	  0.020114	  0.000216	170	0
