run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.826129	  0.000165	  0.000142	  0.826129	  0.000114	47	0
1	500000.978631	  0.000196	  0.000171	  0.978631	  0.000123	145	0
2	500000.908528	  0.000182	  0.000168	  0.908528	  0.000070	42	0
3	500000.942050	  0.000188	  0.000165	  0.942050	  0.000115	66	0
4	500001.860052	  0.000372	  0.000329	  1.860052	  0.000213	58	0
5	500001.720325	  0.000344	  0.000302	  1.720325	  0.000210	68	0
6	500002.386578	  0.000477	  0.000420	  2.386578	  0.000288	136	0
7	500001.194056	  0.000239	  0.000200	  1.194056	  0.000193	106	0
8	500003.715231	  0.000743	  0.000640	  3.715231	  0.000514	33	0
9	500002.914380	  0.000583	  0.000524	  2.914380	  0.000294	156	0
