run	wealth	return	value	profit	mdd	transactions	short transactions
0	499998.320631	 -0.000336	 -0.000440	 -1.679369	  0.000520	13	0
1	499998.276437	 -0.000345	 -0.000451	 -1.723563	  0.000534	13	0
2	499999.150137	 -0.000170	 -0.000243	 -0.849863	  0.000366	23	0
3	499999.133515	 -0.000173	 -0.000238	 -0.866485	  0.000325	22	0
4	499999.048185	 -0.000190	 -0.000272	 -0.951815	  0.000409	23	0
5	499997.101676	 -0.000580	 -0.000837	 -2.898324	  0.001285	6	0
6	499999.001291	 -0.000200	 -0.000285	 -0.998709	  0.000429	23	0
7	499998.216561	 -0.000357	 -0.000474	 -1.783439	  0.000588	25	0
8	499999.211924	 -0.000158	 -0.000216	 -0.788076	  0.000294	22	0
9	499999.216937	 -0.000157	 -0.000215	 -0.783063	  0.000294	22	0
