Generation	Best	Worst	Average
22	    0.007063	-9999.000000	   -9.995954
23	    0.007063	   -0.002197	    0.003047
24	    0.007063	-9999.000000	   -9.995879
25	    0.007063	   -0.002160	    0.003195
26	    0.007063	-9999.000000	   -9.995785
27	    0.007063	-9999.000000	  -39.992837
28	    0.007063	-9999.000000	  -29.993879
29	    0.007063	-9999.000000	  -19.994837
30	    0.007063	-9999.000000	  -29.993839
31	    0.007063	-9999.000000	   -9.995865
32	    0.007063	-9999.000000	  -39.992837
33	    0.007063	-9999.000000	  -19.994779
34	    0.007063	-9999.000000	  -19.994820
Generation	Best	Worst	Average
0	    0.003121	-9999.000000	  -99.990202
1	    0.003255	-9999.000000	 -129.986996
2	    0.007303	-9999.000000	  -39.995783
3	    0.007303	-9999.000000	   -9.998493
4	    0.007303	-9999.000000	  -19.997031
5	    0.007303	-9999.000000	   -9.997409
6	    0.007303	-9999.000000	  -19.995917
7	    0.007303	   -0.002866	    0.002423
8	    0.007303	-9999.000000	  -19.995469
9	    0.009749	-9999.000000	  -29.994305
10	    0.009749	-9999.000000	   -9.996290
11	    0.009749	-9999.000000	  -29.994176
12	    0.009749	-9999.000000	  -29.994111
13	    0.009749	-9999.000000	   -9.995926
14	    0.009749	-9999.000000	  -19.994990
15	    0.009749	-9999.000000	  -29.994021
16	    0.009749	-9999.000000	   -9.996015
17	    0.009749	-9999.000000	  -59.990883
18	    0.009749	-9999.000000	  -29.993969
19	    0.009749	   -0.000896	    0.003084
20	    0.009749	-9999.000000	  -29.993885
21	    0.009749	-9999.000000	  -19.994878
22	    0.009749	-9999.000000	  -29.993846
23	    0.009749	-9999.000000	  -49.991823
24	    0.009749	-9999.000000	  -29.993828
25	    0.009749	-9999.000000	  -19.994802
26	    0.009749	-9999.000000	  -19.994847
27	    0.009749	-9999.000000	  -29.993794
28	    0.009749	-9999.000000	  -29.993821
29	    0.009749	-9999.000000	  -29.993752
30	    0.009749	-9999.000000	  -49.991808
31	    0.009749	-9999.000000	  -29.993826
32	    0.009749	-9999.000000	   -9.995797
33	    0.009749	-9999.000000	   -9.995820
34	    0.009749	-9999.000000	  -19.994799
Generation	Best	Worst	Average
0	    0.003221	-9999.000000	 -179.982224
1	    0.003638	-9999.000000	 -129.986967
2	    0.003638	-9999.000000	  -49.994776
3	    0.003638	-9999.000000	  -29.996507
4	    0.006595	-9999.000000	  -29.996140
5	    0.006595	   -0.002546	    0.001468
6	    0.006595	-9999.000000	   -9.996946
7	    0.006595	-9999.000000	   -9.996609
8	    0.006595	-9999.000000	  -39.993433
9	    0.006595	-9999.000000	  -19.995242
10	    0.006595	-9999.000000	  -19.995292
11	    0.006595	-9999.000000	   -9.996241
12	    0.006595	-9999.000000	  -39.993214
13	    0.006595	-9999.000000	  -19.995104
14	    0.006595	-9999.000000	  -49.992178
15	    0.006595	-9999.000000	   -9.996068
16	    0.006595	-9999.000000	  -29.994099
17	    0.006595	-9999.000000	  -19.995078
18	    0.006595	-9999.000000	   -9.995958
19	    0.006595	-9999.000000	  -19.994938
20	    0.006595	-9999.000000	   -9.995956
21	    0.006595	-9999.000000	  -39.992953
22	    0.006595	-9999.000000	  -19.994975
23	    0.006595	-9999.000000	  -29.993849
24	    0.006595	-9999.000000	  -19.994821
25	    0.006595	-9999.000000	  -29.993894
26	    0.006595	-9999.000000	  -19.994915
27	    0.006595	-9999.000000	  -19.994829
28	    0.006595	-9999.000000	  -39.992850
29	    0.006595	-9999.000000	  -19.994845
30	    0.006595	-9999.000000	  -19.994834
31	    0.006595	-9999.000000	  -19.994876
32	    0.006595	-9999.000000	  -49.991862
33	    0.006595	-9999.000000	  -19.994784
34	    0.006595	-9999.000000	  -29.993791
Generation	Best	Worst	Average
0	    0.002000	-9999.000000	  -99.990224
1	    0.002975	-9999.000000	 -139.986012
2	    0.004168	-9999.000000	 -119.987769
3	    0.004168	-9999.000000	   -9.998427
4	    0.004168	-9999.000000	  -19.996922
5	    0.004168	   -0.003150	    0.001623
6	    0.004168	-9999.000000	  -29.994931
7	    0.004168	-9999.000000	  -49.992604
8	    0.004168	-9999.000000	   -9.996418
9	    0.004168	-9999.000000	   -9.996301
10	    0.004168	-9999.000000	  -49.992142
11	    0.005474	-9999.000000	   -9.996148
12	    0.005474	   -0.002579	    0.002885
13	    0.005571	-9999.000000	  -39.993049
14	    0.006419	-9999.000000	   -9.996072
15	    0.006419	-9999.000000	  -19.994989
16	    0.006419	-9999.000000	  -19.994980
17	    0.006419	-9999.000000	   -9.995917
18	    0.006679	-9999.000000	  -19.994890
19	    0.006679	-9999.000000	  -29.993919
20	    0.006679	-9999.000000	  -29.993869
21	    0.006679	-9999.000000	   -9.995857
22	    0.006679	-9999.000000	  -19.994827
23	    0.006679	-9999.000000	  -29.993844
24	    0.006679	-9999.000000	  -39.992838
25	    0.006679	-9999.000000	  -19.994761
26	    0.006679	-9999.000000	  -59.990804
27	    0.006679	-9999.000000	  -29.993782
28	    0.006679	-9999.000000	  -29.993833
29	    0.006679	-9999.000000	  -19.994852
30	    0.006679	-9999.000000	  -39.992822
31	    0.006679	-9999.000000	  -19.994803
32	    0.006679	-9999.000000	  -49.991753
33	    0.006679	-9999.000000	  -29.993834
34	    0.006679	-9999.000000	  -39.992797
Generation	Best	Worst	Average
0	    0.002836	-9999.000000	  -89.991235
1	    0.002836	-9999.000000	  -89.990982
2	    0.003220	-9999.000000	  -69.992783
3	    0.003220	-9999.000000	  -29.996507
4	    0.003220	   -0.004275	    0.000919
5	    0.003632	-9999.000000	  -19.996497
6	    0.003632	-9999.000000	   -9.996919
7	    0.003632	-9999.000000	  -19.995579
8	    0.004230	-9999.000000	  -19.995431
9	    0.004230	-9999.000000	  -39.993375
10	    0.004230	-9999.000000	  -29.994216
11	    0.004230	   -0.003358	    0.002787
12	    0.004230	   -0.003586	    0.002841
13	    0.004230	-9999.000000	  -39.993027
14	    0.004230	-9999.000000	  -39.993010
15	    0.004230	   -0.000514	    0.003112
16	    0.004230	-9999.000000	   -9.995874
17	    0.004230	-9999.000000	   -9.995922
18	    0.004230	-9999.000000	  -19.994855
19	    0.004230	-9999.000000	  -19.994867
20	    0.004230	-9999.000000	  -39.992836
21	    0.004230	-9999.000000	   -9.995847
22	    0.004230	-9999.000000	  -19.994822
23	    0.004230	-9999.000000	  -19.994808
24	    0.004230	-9999.000000	  -29.993830
25	    0.004230	-9999.000000	   -9.995737
26	    0.004230	-9999.000000	  -19.994802
27	    0.005232	-9999.000000	   -9.995807
28	    0.005232	   -0.002191	    0.003228
29	    0.005232	-9999.000000	  -19.994762
30	    0.005232	-9999.000000	   -9.995832
31	    0.005232	-9999.000000	  -29.993791
32	    0.005232	-9999.000000	  -19.994720
33	    0.005232	-9999.000000	  -29.993704
34	    0.005232	-9999.000000	  -39.992774
Generation	Best	Worst	Average
0	    0.002649	-9999.000000	 -159.984265
1	    0.002750	-9999.000000	  -49.995018
2	    0.002800	   -0.004178	    0.000246
3	    0.003019	-9999.000000	   -9.998317
4	    0.004917	   -0.002222	    0.001273
5	    0.004917	-9999.000000	  -29.995142
6	    0.004917	-9999.000000	  -19.995734
7	    0.004917	-9999.000000	   -9.996493
8	    0.004917	-9999.000000	  -19.995360
9	    0.004917	-9999.000000	   -9.996351
10	    0.005952	-9999.000000	  -29.994279
11	    0.005952	-9999.000000	  -19.995190
12	    0.005952	-9999.000000	  -19.994998
13	    0.006605	-9999.000000	  -29.993986
14	    0.006605	-9999.000000	   -9.995966
15	    0.006605	-9999.000000	  -39.992868
16	    0.006605	-9999.000000	  -29.993834
17	    0.006605	-9999.000000	   -9.995873
18	    0.006605	-9999.000000	  -29.993875
19	    0.007905	-9999.000000	  -19.994827
20	    0.007905	-9999.000000	   -9.995851
21	    0.007905	-9999.000000	  -29.993887
22	    0.007905	-9999.000000	  -39.992844
23	    0.007905	   -0.002788	    0.003201
24	    0.007905	-9999.000000	  -39.992866
25	    0.007905	-9999.000000	   -9.995868
26	    0.007905	-9999.000000	   -9.995832
27	    0.007905	-9999.000000	  -29.993884
28	    0.007905	-9999.000000	   -9.995804
29	    0.007905	-9999.000000	  -59.990807
30	    0.007965	-9999.000000	  -29.993762
31	    0.007965	   -0.000654	    0.003237
32	    0.007965	-9999.000000	  -19.994849
33	    0.007965	-9999.000000	   -9.995794
34	    0.007965	-9999.000000	  -39.992790
Generation	Best	Worst	Average
0	    0.004854	-9999.000000	 -119.988239
1	    0.004854	-9999.000000	  -79.991981
2	    0.004854	-9999.000000	  -29.996788
3	    0.004854	-9999.000000	   -9.998517
4	    0.004854	-9999.000000	   -9.998137
5	    0.004854	-9999.000000	  -19.996564
6	    0.004854	-9999.000000	   -9.997037
7	    0.004854	-9999.000000	   -9.996590
8	    0.004854	-9999.000000	  -49.992450
9	    0.004854	-9999.000000	  -39.993384
10	    0.004854	-9999.000000	  -29.994321
11	    0.004854	-9999.000000	   -9.996212
12	    0.004854	-9999.000000	   -9.996199
13	    0.004854	-9999.000000	   -9.996130
14	    0.004854	-9999.000000	   -9.996023
15	    0.004854	-9999.000000	   -9.995999
16	    0.006422	-9999.000000	   -9.996009
17	    0.006422	-9999.000000	  -19.994947
18	    0.006422	-9999.000000	   -9.995853
19	    0.006479	   -0.001194	    0.003124
20	    0.006479	-9999.000000	  -39.992897
21	    0.006479	-9999.000000	  -29.993902
22	    0.006479	-9999.000000	  -19.994844
23	    0.006479	-9999.000000	  -19.994842
24	    0.006479	-9999.000000	  -29.993802
25	    0.006479	-9999.000000	  -19.994802
26	    0.006479	-9999.000000	   -9.995867
27	    0.006479	-9999.000000	  -19.994792
28	    0.006479	-9999.000000	   -9.995806
29	    0.006479	-9999.000000	  -29.993840
30	    0.006479	-9999.000000	  -29.993746
31	    0.006479	-9999.000000	   -9.995783
32	    0.006479	-9999.000000	  -29.993798
33	    0.006479	-9999.000000	  -29.993795
34	    0.006479	-9999.000000	  -39.992747
Generation	Best	Worst	Average
0	    0.002053	-9999.000000	 -149.985295
1	    0.003138	-9999.000000	  -79.992039
2	    0.003621	-9999.000000	  -69.992870
3	    0.003621	-9999.000000	  -19.997652
4	    0.003621	-9999.000000	   -9.998316
5	    0.003621	-9999.000000	   -9.997762
6	    0.003621	-9999.000000	  -19.996268
7	    0.004655	-9999.000000	  -29.994948
8	    0.004655	-9999.000000	  -29.994664
9	    0.005326	-9999.000000	   -9.996474
10	    0.005326	-9999.000000	  -39.993424
11	    0.005326	-9999.000000	   -9.996284
12	    0.005326	-9999.000000	  -19.995208
13	    0.005326	-9999.000000	   -9.996090
14	    0.005326	-9999.000000	   -9.996028
15	    0.005326	-9999.000000	   -9.995925
16	    0.005326	-9999.000000	  -29.993897
17	    0.005326	-9999.000000	  -19.994887
18	    0.005326	-9999.000000	  -39.992858
19	    0.005326	-9999.000000	   -9.995849
20	    0.005326	-9999.000000	  -29.993818
21	    0.005326	-9999.000000	  -19.994844
22	    0.005326	-9999.000000	  -29.993825
23	    0.006815	-9999.000000	  -29.993786
24	    0.006815	-9999.000000	  -39.992810
25	    0.006815	-9999.000000	  -39.992802
26	    0.006815	-9999.000000	   -9.995774
27	    0.006815	-9999.000000	  -29.993810
28	    0.006815	-9999.000000	  -39.992790
29	    0.006815	-9999.000000	  -29.993772
30	    0.006815	-9999.000000	   -9.995751
31	    0.006815	-9999.000000	  -19.994767
32	    0.006815	-9999.000000	   -9.995787
33	    0.006815	-9999.000000	  -19.994760
34	    0.006815	-9999.000000	   -9.995732
Generation	Best	Worst	Average
0	    0.005637	-9999.000000	 -129.987171
1	    0.005637	-9999.000000	  -59.993939
2	    0.006029	-9999.000000	  -59.993723
3	    0.006484	-9999.000000	   -9.998444
4	    0.007679	-9999.000000	   -9.998011
5	    0.007679	-9999.000000	  -19.996404
6	    0.007679	-9999.000000	  -29.994857
7	    0.007679	-9999.000000	  -19.995575
8	    0.007679	-9999.000000	  -49.992416
9	    0.007679	-9999.000000	  -29.994332
10	    0.007679	-9999.000000	  -29.994190
11	    0.007679	   -0.003438	    0.002905
12	    0.007679	-9999.000000	   -9.996096
13	    0.007679	-9999.000000	   -9.996122
14	    0.007679	-9999.000000	   -9.996089
15	    0.007679	-9999.000000	  -29.994008
16	    0.007679	-9999.000000	   -9.996036
17	    0.007679	-9999.000000	  -49.991988
18	    0.007679	-9999.000000	  -39.992920
19	    0.007679	-9999.000000	  -29.993900
20	    0.007679	-9999.000000	   -9.995918
21	    0.007679	-9999.000000	  -39.992974
22	    0.007679	-9999.000000	  -19.994882
23	    0.007679	-9999.000000	  -29.993865
24	    0.007679	-9999.000000	  -29.993896
25	    0.007679	-9999.000000	   -9.995873
26	    0.007679	-9999.000000	  -39.992811
27	    0.007679	-9999.000000	  -19.994812
28	    0.007679	-9999.000000	  -19.994782
29	    0.007679	-9999.000000	  -29.993800
30	    0.007679	   -0.000736	    0.003187
31	    0.007679	-9999.000000	  -29.993827
32	    0.007679	   -0.000784	    0.003229
33	    0.007679	-9999.000000	  -49.991821
34	    0.007679	-9999.000000	  -29.993789
