Train fitness	Test fitness
0.010528265654643626	-5.70459125111007E-4
0.0070627478937729	-1.0522818936268064E-4
0.00974928611842823	-4.1453328789559205E-4
0.0065948005097467895	-5.252428875008462E-4
0.006679273814786232	1.4112208745793102E-5
0.005231856828917136	1.1349731013055172E-5
0.008190846003262926	8.797822264264033E-5
0.006479179767534681	5.977934928687403E-4
0.006815259539113171	1.406489346716735E-5
0.007679233713344016	-5.549144589333955E-4
