run	wealth	return	value	profit	mdd	transactions	short transactions
0	499999.823608	 -0.000035	 -0.000052	 -0.176392	  0.000086	16	0
1	499997.535221	 -0.000493	 -0.000618	 -2.464779	  0.000624	28	0
2	499999.977081	 -0.000005	 -0.000006	 -0.022919	  0.000008	2	0
3	499999.907285	 -0.000019	 -0.000024	 -0.092715	  0.000029	2	0
4	499999.886775	 -0.000023	 -0.000030	 -0.113225	  0.000034	19	0
5	499999.951259	 -0.000010	 -0.000012	 -0.048741	  0.000011	7	0
6	499998.623626	 -0.000275	 -0.000338	 -1.376374	  0.000314	3	0
7	499999.972850	 -0.000005	 -0.000008	 -0.027150	  0.000013	9	0
8	499998.516382	 -0.000297	 -0.000383	 -1.483618	  0.000431	21	0
9	499999.353409	 -0.000129	 -0.000170	 -0.646591	  0.000204	2	0
