run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.209411	  0.000042	  0.000020	  0.209411	  0.000108	13	0
1	499999.992675	 -0.000001	 -0.000008	 -0.007325	  0.000033	14	0
2	500000.234766	  0.000047	  0.000023	  0.234766	  0.000120	13	0
3	499999.992418	 -0.000002	 -0.000006	 -0.007582	  0.000023	6	0
4	499999.993029	 -0.000001	 -0.000002	 -0.006971	  0.000005	37	0
5	500000.083299	  0.000017	  0.000008	  0.083299	  0.000043	12	0
6	499999.997558	 -0.000000	 -0.000001	 -0.002442	  0.000003	14	0
7	500000.289727	  0.000058	  0.000052	  0.289727	  0.000031	11	0
8	499999.960126	 -0.000008	 -0.000010	 -0.039874	  0.000012	1	0
9	500000.231257	  0.000046	  0.000031	  0.231257	  0.000077	12	0
