run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.120633	  0.000024	  0.000021	  0.120633	  0.000013	13	0
1	499999.868837	 -0.000026	 -0.000122	 -0.131163	  0.000479	115	0
2	500002.272378	  0.000454	  0.000392	  2.272378	  0.000314	56	0
3	500000.481886	  0.000096	  0.000072	  0.481886	  0.000123	102	0
4	500000.244737	  0.000049	  0.000028	  0.244737	  0.000104	2	0
5	500001.366780	  0.000273	  0.000235	  1.366780	  0.000191	34	0
6	500005.136355	  0.001027	  0.000874	  5.136355	  0.000769	66	0
7	500001.454945	  0.000291	  0.000212	  1.454945	  0.000393	193	0
8	500000.289646	  0.000058	 -0.000009	  0.289646	  0.000334	116	0
9	500000.446182	  0.000089	  0.000079	  0.446182	  0.000054	27	0
