run	wealth	return	value	profit	mdd	transactions	short transactions
0	499999.606954	 -0.000079	 -0.000301	 -0.393046	  0.001111	6	0
1	500002.831332	  0.000566	  0.000475	  2.831332	  0.000454	11	0
2	499999.076278	 -0.000185	 -0.000287	 -0.923722	  0.000509	41	0
3	499999.760093	 -0.000048	 -0.000190	 -0.239907	  0.000710	63	0
4	499999.788939	 -0.000042	 -0.000116	 -0.211061	  0.000367	42	0
5	500003.814416	  0.000763	  0.000643	  3.814416	  0.000599	12	0
6	499999.258505	 -0.000148	 -0.000348	 -0.741495	  0.000999	65	0
7	499997.943660	 -0.000411	 -0.000591	 -2.056340	  0.000897	47	0
8	500002.963004	  0.000593	  0.000486	  2.963004	  0.000531	8	0
9	500000.044590	  0.000009	 -0.000173	  0.044590	  0.000907	66	0
