run	wealth	return	value	profit	mdd	transactions	short transactions
0	499997.401738	 -0.000520	 -0.000687	 -2.598262	  0.000835	3	0
1	499990.611275	 -0.001878	 -0.002308	 -9.388725	  0.002150	129	0
2	499999.989068	 -0.000002	 -0.000008	 -0.010932	  0.000027	36	0
3	499999.823410	 -0.000035	 -0.000051	 -0.176590	  0.000079	12	0
4	499997.978220	 -0.000404	 -0.000556	 -2.021780	  0.000759	5	0
5	499999.843421	 -0.000031	 -0.000039	 -0.156579	  0.000038	183	0
6	500000.000000	  0.000000	  0.000000	  0.000000	  0.000000	0	0
7	499999.260489	 -0.000148	 -0.000183	 -0.739511	  0.000173	35	0
8	499997.038388	 -0.000592	 -0.000744	 -2.961612	  0.000759	27	0
9	499999.285781	 -0.000143	 -0.000177	 -0.714219	  0.000169	13	0
