run	wealth	return	value	profit	mdd	transactions	short transactions
0	499999.482520	 -0.000103	 -0.000139	 -0.517480	  0.000176	2	0
1	499999.856674	 -0.000029	 -0.000066	 -0.143326	  0.000188	53	0
2	499999.917398	 -0.000017	 -0.000021	 -0.082602	  0.000020	12	0
3	499999.841308	 -0.000032	 -0.000039	 -0.158692	  0.000038	4	0
4	499999.996643	 -0.000001	 -0.000003	 -0.003357	  0.000011	1	0
5	499999.987800	 -0.000002	 -0.000004	 -0.012200	  0.000007	80	0
6	500000.000000	  0.000000	  0.000000	  0.000000	  0.000000	0	0
7	499999.851910	 -0.000030	 -0.000041	 -0.148090	  0.000057	18	0
8	500000.153881	  0.000031	 -0.000001	  0.153881	  0.000159	13	0
9	499999.929010	 -0.000014	 -0.000027	 -0.070990	  0.000066	4	0
