run	wealth	return	value	profit	mdd	transactions	short transactions
0	499999.994668	 -0.000001	 -0.000039	 -0.005332	  0.000189	241	0
1	500000.122017	  0.000024	 -0.000013	  0.122017	  0.000188	95	0
2	500000.129891	  0.000026	  0.000014	  0.129891	  0.000059	38	0
3	500000.978960	  0.000196	  0.000144	  0.978960	  0.000257	152	0
4	499999.456555	 -0.000109	 -0.000165	 -0.543445	  0.000279	106	0
5	500000.770178	  0.000154	  0.000059	  0.770178	  0.000477	189	0
6	500000.002178	  0.000000	 -0.000069	  0.002178	  0.000346	156	0
7	500000.141917	  0.000028	 -0.000030	  0.141917	  0.000293	154	0
8	500000.741244	  0.000148	  0.000054	  0.741244	  0.000473	241	0
9	500000.901259	  0.000180	  0.000105	  0.901259	  0.000374	217	0
