run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.000000	  0.000000	  0.000000	  0.000000	  0.000000	0	0
1	499987.107551	 -0.002578	 -0.003335	-12.892449	  0.003782	51	0
2	500000.340117	  0.000068	  0.000009	  0.340117	  0.000295	78	0
3	499998.766323	 -0.000247	 -0.000304	 -1.233677	  0.000285	1	0
4	499998.964915	 -0.000207	 -0.000258	 -1.035085	  0.000257	4	0
5	499999.521326	 -0.000096	 -0.000128	 -0.478674	  0.000160	44	0
6	499998.430524	 -0.000314	 -0.000412	 -1.569476	  0.000492	47	0
7	499991.248913	 -0.001750	 -0.002312	 -8.751087	  0.002807	46	0
8	499998.303767	 -0.000339	 -0.000436	 -1.696233	  0.000482	20	0
9	499999.837332	 -0.000033	 -0.000045	 -0.162668	  0.000062	21	0
