run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.000000	  0.000000	  0.000000	  0.000000	  0.000000	0	0
1	499937.384258	 -0.012523	 -0.015939	-62.615742	  0.017079	132	0
2	499989.894306	 -0.002021	 -0.002484	-10.105694	  0.002312	182	0
3	499998.738119	 -0.000252	-9999.000000	 -1.261881	  0.000437	1	0
4	500000.682616	  0.000137	  0.000074	  0.682616	  0.000311	15	0
5	499997.397655	 -0.000520	 -0.000657	 -2.602345	  0.000681	108	0
6	499991.505877	 -0.001699	 -0.002174	 -8.494123	  0.002378	123	0
7	499956.072062	 -0.008786	 -0.011245	-43.927938	  0.012297	118	0
8	499994.492154	 -0.001102	 -0.001450	 -5.507846	  0.001743	48	0
9	499999.085482	 -0.000183	 -0.000234	 -0.914518	  0.000255	42	0
