run	wealth	return	value	profit	mdd	transactions	short transactions
0	499999.958073	 -0.000008	 -0.000013	 -0.041927	  0.000025	46	0
1	499999.996138	 -0.000001	 -0.000014	 -0.003862	  0.000066	14	0
2	499999.990207	 -0.000002	 -0.000029	 -0.009793	  0.000136	14	0
3	499999.999214	 -0.000000	 -0.000004	 -0.000786	  0.000017	10	0
4	500000.098680	  0.000020	  0.000003	  0.098680	  0.000082	12	0
5	500000.059833	  0.000012	  0.000012	  0.059833	  0.000002	2	0
6	500000.107111	  0.000021	  0.000005	  0.107111	  0.000083	9	0
7	500000.077213	  0.000015	  0.000005	  0.077213	  0.000054	3	0
8	500000.041558	  0.000008	  0.000004	  0.041558	  0.000024	13	0
9	500000.096630	  0.000019	  0.000011	  0.096630	  0.000041	11	0
