run	wealth	return	value	profit	mdd	transactions	short transactions
0	500002.569722	  0.000514	  0.000484	  2.569722	  0.000150	14	0
1	500000.603175	  0.000121	  0.000076	  0.603175	  0.000223	7	0
2	500001.427632	  0.000286	  0.000260	  1.427632	  0.000128	12	0
3	500000.796705	  0.000159	  0.000145	  0.796705	  0.000071	12	0
4	500003.379776	  0.000676	  0.000624	  3.379776	  0.000260	23	0
5	500000.864426	  0.000173	  0.000083	  0.864426	  0.000447	6	0
6	500002.312128	  0.000462	  0.000435	  2.312128	  0.000135	14	0
7	500000.804580	  0.000161	  0.000116	  0.804580	  0.000223	13	0
8	500000.046190	  0.000009	  0.000001	  0.046190	  0.000039	13	0
9	500002.706410	  0.000541	  0.000510	  2.706410	  0.000158	14	0
