run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.299322	  0.000060	  0.000000	  0.299322	  0.000298	12	0
1	499999.918066	 -0.000016	 -0.000034	 -0.081934	  0.000087	4	0
2	500000.110698	  0.000022	  0.000020	  0.110698	  0.000013	165	0
3	500000.032717	  0.000007	  0.000006	  0.032717	  0.000004	2	0
4	499999.926543	 -0.000015	 -0.000020	 -0.073457	  0.000027	6	0
5	500000.053105	  0.000011	  0.000010	  0.053105	  0.000005	16	0
6	499999.985000	 -0.000003	 -0.000004	 -0.015000	  0.000005	2	0
7	500000.198679	  0.000040	  0.000036	  0.198679	  0.000020	18	0
8	500000.433612	  0.000087	  0.000078	  0.433612	  0.000044	17	0
9	500000.245653	  0.000049	  0.000046	  0.245653	  0.000016	7	0
