run	wealth	return	value	profit	mdd	transactions	short transactions
0	500006.318412	  0.001264	  0.001200	  6.318412	  0.000316	28	0
1	500005.426561	  0.001085	  0.001014	  5.426561	  0.000359	27	0
2	500004.232720	  0.000847	  0.000819	  4.232720	  0.000136	24	0
3	500006.033001	  0.001207	  0.001166	  6.033001	  0.000202	22	0
4	500005.874295	  0.001175	  0.001099	  5.874295	  0.000377	31	0
5	500006.408716	  0.001282	  0.001243	  6.408716	  0.000192	17	0
6	500005.223679	  0.001045	  0.001018	  5.223679	  0.000133	18	0
7	500003.854208	  0.000771	  0.000745	  3.854208	  0.000129	22	0
8	500006.382610	  0.001277	  0.001175	  6.382610	  0.000510	32	0
9	500003.501387	  0.000700	  0.000675	  3.501387	  0.000125	18	0
