run	wealth	return	value	profit	mdd	transactions	short transactions
0	500001.955714	  0.000391	  0.000215	  1.955714	  0.000880	53	0
1	500003.312558	  0.000663	  0.000515	  3.312558	  0.000735	58	0
2	500001.367617	  0.000274	  0.000183	  1.367617	  0.000454	38	0
3	500002.655133	  0.000531	  0.000397	  2.655133	  0.000672	35	0
4	500003.430267	  0.000686	  0.000482	  3.430267	  0.001020	66	0
5	500003.479558	  0.000696	  0.000453	  3.479558	  0.001214	28	0
6	500000.683860	  0.000137	  0.000087	  0.683860	  0.000248	10	0
7	500001.756801	  0.000351	  0.000266	  1.756801	  0.000429	35	0
8	500004.321481	  0.000864	  0.000596	  4.321481	  0.001342	66	0
9	500002.537547	  0.000508	  0.000399	  2.537547	  0.000541	28	0
