run	wealth	return	value	profit	mdd	transactions	short transactions
0	499997.886359	 -0.000423	 -0.001416	 -2.113641	  0.004967	121	0
1	499995.026424	 -0.000995	 -0.001726	 -4.973576	  0.003654	18	0
2	499998.871860	 -0.000226	 -0.000485	 -1.128140	  0.001295	79	0
3	500000.789748	  0.000158	  0.000023	  0.789748	  0.000673	136	0
4	500007.242493	  0.001448	  0.001298	  7.242493	  0.000754	11	0
5	500001.510032	  0.000302	 -0.000526	  1.510032	  0.004139	113	0
6	499994.692067	 -0.001062	 -0.001483	 -5.307933	  0.002106	198	0
7	500000.796413	  0.000159	  0.000020	  0.796413	  0.000696	50	0
8	500000.484812	  0.000097	 -0.000117	  0.484812	  0.001070	119	0
9	500000.349933	  0.000070	 -0.000051	  0.349933	  0.000606	135	0
