run	wealth	return	value	profit	mdd	transactions	short transactions
0	499998.404393	 -0.000319	 -0.000407	 -1.595607	  0.000440	36	0
1	499998.644178	 -0.000271	 -0.000347	 -1.355822	  0.000380	28	0
2	499998.031788	 -0.000394	 -0.000509	 -1.968212	  0.000577	25	0
3	500000.000000	  0.000000	  0.000000	  0.000000	  0.000000	0	0
4	499999.916823	 -0.000017	 -0.000021	 -0.083177	  0.000022	1	0
5	499999.865820	 -0.000027	 -0.000035	 -0.134180	  0.000039	21	0
6	500000.000000	  0.000000	  0.000000	  0.000000	  0.000000	0	0
7	499999.622502	 -0.000075	 -0.000096	 -0.377498	  0.000100	1	0
8	499997.955784	 -0.000409	 -0.000521	 -2.044216	  0.000560	14	0
9	499999.911028	 -0.000018	 -0.000023	 -0.088972	  0.000024	18	0
