run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.449872	  0.000090	  0.000019	  0.449872	  0.000356	238	0
1	500000.774625	  0.000155	  0.000108	  0.774625	  0.000234	247	0
2	500000.767910	  0.000154	  0.000071	  0.767910	  0.000411	256	0
3	500000.706733	  0.000141	  0.000089	  0.706733	  0.000263	100	0
4	499988.847543	 -0.002230	 -0.003271	-11.152457	  0.005204	35	0
5	499999.418651	 -0.000116	 -0.000214	 -0.581349	  0.000489	189	0
6	499999.289003	 -0.000142	 -0.000225	 -0.710997	  0.000415	109	0
7	499999.989256	 -0.000002	 -0.000119	 -0.010744	  0.000587	240	0
8	500001.864938	  0.000373	  0.000298	  1.864938	  0.000376	230	0
9	500000.913068	  0.000183	  0.000133	  0.913068	  0.000247	170	0
