run	wealth	return	value	profit	mdd	transactions	short transactions
0	500001.668392	  0.000334	  0.000302	  1.668392	  0.000157	74	0
1	500000.662966	  0.000133	  0.000120	  0.662966	  0.000061	44	0
2	500000.858465	  0.000172	  0.000128	  0.858465	  0.000218	70	0
3	500001.014735	  0.000203	  0.000169	  1.014735	  0.000169	46	0
4	500000.691441	  0.000138	  0.000121	  0.691441	  0.000088	37	0
5	500001.205159	  0.000241	  0.000196	  1.205159	  0.000227	92	0
6	500000.092684	  0.000019	  0.000015	  0.092684	  0.000019	31	0
7	500001.544477	  0.000309	  0.000262	  1.544477	  0.000236	136	0
8	500000.749538	  0.000150	  0.000090	  0.749538	  0.000298	21	0
9	500000.115618	  0.000023	  0.000020	  0.115618	  0.000016	43	0
