01.09.2013	19:00:00	1.4429	1.44410	1.44280	1.444
01.09.2013	19:10:00	1.444	1.44602	1.44275	1.444
01.09.2013	19:20:00	1.44395	1.44720	1.44315	1.44595
01.09.2013	19:30:00	1.4459	1.44675	1.44465	1.4458
01.09.2013	19:40:00	1.4461	1.44725	1.44520	1.4464
01.09.2013	19:50:00	1.4466	1.44770	1.44555	1.4468
01.09.2013	20:00:00	1.44682	1.44840	1.44600	1.447225
01.09.2013	20:10:00	1.4472	1.44845	1.44591	1.447
01.09.2013	20:20:00	1.447025	1.44830	1.44604	1.44705
01.09.2013	20:30:00	1.44685	1.44815	1.44600	1.44735
01.09.2013	20:40:00	1.44725	1.44825	1.44620	1.447275
01.09.2013	20:50:00	1.447225	1.44825	1.44585	1.4468
01.09.2013	21:00:00	1.446825	1.44840	1.44595	1.447455
01.09.2013	21:10:00	1.4474	1.44825	1.44532	1.44635
01.09.2013	21:20:00	1.446335	1.44700	1.44506	1.4456
01.09.2013	21:30:00	1.445525	1.44690	1.44500	1.44612
01.09.2013	21:40:00	1.44624	1.44687	1.44509	1.44567
01.09.2013	21:50:00	1.4457	1.44655	1.44480	1.4454
01.09.2013	22:00:00	1.4458	1.44640	1.44470	1.4455
01.09.2013	22:10:00	1.445365	1.44645	1.44456	1.4453
01.09.2013	22:20:00	1.445315	1.44622	1.44476	1.445805
01.09.2013	22:30:00	1.445815	1.44622	1.44448	1.44487
01.09.2013	22:40:00	1.444795	1.44614	1.44419	1.4458
01.09.2013	22:50:00	1.44578	1.44684	1.44536	1.446245
01.09.2013	23:00:00	1.446215	1.44742	1.44590	1.447045
01.09.2013	23:10:00	1.44701	1.44729	1.44570	1.4462
01.09.2013	23:20:00	1.446195	1.44737	1.44578	1.446975
01.09.2013	23:30:00	1.44696	1.44725	1.44636	1.44668
01.09.2013	23:40:00	1.446735	1.44725	1.44639	1.44692
01.09.2013	23:50:00	1.44692	1.44723	1.44640	1.44671
02.09.2013	00:00:00	1.44671	1.44734	1.44645	1.4471
02.09.2013	00:10:00	1.44709	1.44726	1.44628	1.44685
02.09.2013	00:20:00	1.446875	1.44727	1.44649	1.446745
02.09.2013	00:30:00	1.4467	1.44799	1.44644	1.44733
02.09.2013	00:40:00	1.44733	1.44789	1.44708	1.44759
02.09.2013	00:50:00	1.447555	1.44778	1.44696	1.44729
02.09.2013	01:00:00	1.447285	1.44754	1.44675	1.44707
02.09.2013	01:10:00	1.44709	1.44743	1.44655	1.447065
02.09.2013	01:20:00	1.447105	1.44760	1.44685	1.447345
02.09.2013	01:30:00	1.447345	1.44781	1.44699	1.44761
02.09.2013	01:40:00	1.44756	1.44859	1.44716	1.44834
02.09.2013	01:50:00	1.448335	1.44928	1.44810	1.44879
02.09.2013	02:00:00	1.44875	1.45001	1.44850	1.44975
02.09.2013	02:10:00	1.44972	1.45025	1.44940	1.44965
02.09.2013	02:20:00	1.449615	1.44996	1.44924	1.44965
02.09.2013	02:30:00	1.449645	1.44998	1.44923	1.449465
02.09.2013	02:40:00	1.44947	1.44990	1.44926	1.44965
02.09.2013	02:50:00	1.44968	1.45010	1.44942	1.449695
02.09.2013	03:00:00	1.449685	1.45015	1.44941	1.449935
02.09.2013	03:10:00	1.45	1.45027	1.44946	1.44986
02.09.2013	03:20:00	1.44987	1.45018	1.44963	1.449945
02.09.2013	03:30:00	1.44993	1.45104	1.44972	1.450745
02.09.2013	03:40:00	1.450765	1.45102	1.45019	1.450375
02.09.2013	03:50:00	1.45038	1.45079	1.45009	1.450415
02.09.2013	04:00:00	1.45041	1.45068	1.44993	1.450465
02.09.2013	04:10:00	1.450485	1.45078	1.45013	1.45057
02.09.2013	04:20:00	1.450565	1.45074	1.44983	1.450265
02.09.2013	04:30:00	1.4503	1.45106	1.44989	1.45061
02.09.2013	04:40:00	1.45059	1.45108	1.45030	1.450755
02.09.2013	04:50:00	1.450765	1.45099	1.45024	1.450595
02.09.2013	05:00:00	1.450645	1.45083	1.44985	1.4504
02.09.2013	05:10:00	1.45036	1.45055	1.44963	1.44997
02.09.2013	05:20:00	1.44996	1.45040	1.44963	1.44997
02.09.2013	05:30:00	1.45	1.45028	1.44911	1.4494
02.09.2013	05:40:00	1.449395	1.44972	1.44880	1.44943
02.09.2013	05:50:00	1.44944	1.44985	1.44903	1.44959
02.09.2013	06:00:00	1.449565	1.45001	1.44919	1.44974
02.09.2013	06:10:00	1.449695	1.45090	1.44926	1.450595
02.09.2013	06:20:00	1.45068	1.45123	1.44979	1.450155
02.09.2013	06:30:00	1.4501	1.45077	1.44988	1.4505
02.09.2013	06:40:00	1.45053	1.45071	1.44968	1.44996
02.09.2013	06:50:00	1.449965	1.45081	1.44975	1.45039
02.09.2013	07:00:00	1.450415	1.45065	1.44935	1.449695
02.09.2013	07:10:00	1.449675	1.45102	1.44944	1.45045
02.09.2013	07:20:00	1.450445	1.45061	1.44910	1.44974
02.09.2013	07:30:00	1.44979	1.45007	1.44910	1.44937
02.09.2013	07:40:00	1.4494	1.45142	1.44922	1.450675
02.09.2013	07:50:00	1.45068	1.45129	1.44994	1.45035
