Generation	Best	Worst	Average
26	    0.002341	-9999.000000	  -49.993359
27	    0.002383	-9999.000000	  -29.995304
28	    0.002383	-9999.000000	  -29.995302
29	    0.002383	-9999.000000	  -69.991295
30	    0.002414	-9999.000000	  -39.994269
31	    0.002414	-9999.000000	  -39.994227
32	    0.002414	-9999.000000	  -39.994239
33	    0.002414	-9999.000000	   -9.997219
34	    0.002441	-9999.000000	  -29.995241
Generation	Best	Worst	Average
0	    0.001959	-9999.000000	 -449.954867
1	    0.002113	-9999.000000	  -69.992689
2	    0.002113	-9999.000000	  -29.996548
3	    0.002113	-9999.000000	  -59.993463
4	    0.002113	-9999.000000	  -39.995383
5	    0.002113	-9999.000000	  -39.995252
6	    0.002113	-9999.000000	  -19.997047
7	    0.002113	-9999.000000	  -29.995887
8	    0.002123	-9999.000000	  -19.996784
9	    0.002123	-9999.000000	  -29.995738
10	    0.002479	-9999.000000	  -39.994702
11	    0.002479	-9999.000000	  -29.995681
12	    0.002479	-9999.000000	  -19.996647
13	    0.002479	-9999.000000	  -59.992612
14	    0.002479	-9999.000000	   -9.997596
15	    0.002479	-9999.000000	  -19.996627
16	    0.002479	-9999.000000	  -39.994585
17	    0.002479	-9999.000000	  -39.994558
18	    0.002479	-9999.000000	  -49.993518
19	    0.002479	-9999.000000	  -29.995500
20	    0.002479	-9999.000000	  -49.993448
21	    0.002479	   -0.000006	    0.001599
22	    0.002479	-9999.000000	   -9.997258
23	    0.002479	-9999.000000	  -29.995259
24	    0.002479	-9999.000000	  -19.996183
25	    0.002479	-9999.000000	   -9.997137
26	    0.002479	-9999.000000	   -9.997128
27	    0.002479	   -0.000070	    0.001906
28	    0.002632	-9999.000000	   -9.997062
29	    0.002632	-9999.000000	  -19.996015
30	    0.002632	    0.000000	    0.002029
31	    0.002632	    0.000000	    0.002063
32	    0.002632	-9999.000000	   -9.996909
33	    0.002632	-9999.000000	   -9.996885
34	    0.002632	-9999.000000	   -9.996903
Generation	Best	Worst	Average
0	    0.001769	-9999.000000	 -459.953863
1	    0.001846	-9999.000000	  -49.994689
2	    0.001846	-9999.000000	  -19.997549
3	    0.001846	-9999.000000	  -19.997446
4	    0.001846	-9999.000000	  -19.997303
5	    0.001881	-9999.000000	  -49.994081
6	    0.001881	   -0.000048	    0.001091
7	    0.001891	-9999.000000	  -39.994775
8	    0.001891	-9999.000000	  -39.994719
9	    0.001891	-9999.000000	  -39.994654
10	    0.001891	-9999.000000	  -39.994617
11	    0.001891	-9999.000000	  -49.993546
12	    0.002109	-9999.000000	  -49.993519
13	    0.002109	-9999.000000	  -29.995499
14	    0.002109	-9999.000000	  -19.996479
15	    0.002109	-9999.000000	  -29.995476
16	    0.002109	-9999.000000	  -69.991475
17	    0.002291	-9999.000000	  -49.993452
18	    0.002291	-9999.000000	  -29.995453
19	    0.002291	-9999.000000	   -9.997421
20	    0.002291	-9999.000000	  -49.993428
21	    0.002322	-9999.000000	  -19.996392
22	    0.002322	-9999.000000	  -39.994366
23	    0.002323	-9999.000000	  -19.996324
24	    0.002334	-9999.000000	  -19.996316
25	    0.002334	-9999.000000	  -29.995276
26	    0.002334	-9999.000000	  -69.991265
27	    0.002334	-9999.000000	  -49.993274
28	    0.002361	-9999.000000	  -29.995252
29	    0.002361	-9999.000000	  -19.996274
30	    0.002361	-9999.000000	  -39.994232
31	    0.002361	-9999.000000	  -49.993275
32	    0.002361	-9999.000000	  -49.993275
33	    0.002361	-9999.000000	  -39.994223
34	    0.002361	-9999.000000	  -49.993256
Generation	Best	Worst	Average
0	    0.001373	-9999.000000	 -499.949876
1	    0.001479	-9999.000000	  -39.995704
2	    0.001479	-9999.000000	  -19.997568
3	    0.001680	-9999.000000	  -19.997459
4	    0.001802	-9999.000000	   -9.998317
5	    0.001908	-9999.000000	  -39.995166
6	    0.001908	-9999.000000	  -39.994976
7	    0.001908	-9999.000000	  -49.993846
8	    0.001908	-9999.000000	  -69.991726
9	    0.002064	-9999.000000	  -39.994653
10	    0.002064	-9999.000000	  -49.993587
11	    0.002064	-9999.000000	  -19.996544
12	    0.002157	-9999.000000	  -19.996519
13	    0.002222	-9999.000000	  -29.995516
14	    0.002303	-9999.000000	  -49.993478
15	    0.002303	-9999.000000	   -9.997470
16	    0.002303	-9999.000000	  -29.995459
17	    0.002303	-9999.000000	  -29.995442
18	    0.002320	-9999.000000	  -29.995434
19	    0.002320	-9999.000000	  -29.995418
20	    0.002320	-9999.000000	  -19.996401
21	    0.002320	-9999.000000	  -29.995325
22	    0.002320	-9999.000000	  -29.995210
23	    0.002320	-9999.000000	  -19.996096
24	    0.002341	-9999.000000	  -19.996086
25	    0.002578	-9999.000000	  -29.995063
26	    0.002578	-9999.000000	  -39.994063
27	    0.002578	-9999.000000	  -39.994037
28	    0.002578	-9999.000000	  -19.995978
29	    0.002584	-9999.000000	   -9.996978
30	    0.002584	   -0.000028	    0.002049
31	    0.002594	-9999.000000	   -9.996931
32	    0.002623	-9999.000000	   -9.996960
33	    0.002623	   -0.000007	    0.002053
34	    0.002623	-9999.000000	   -9.996949
Generation	Best	Worst	Average
0	    0.001769	-9999.000000	 -379.961864
1	    0.001784	-9999.000000	  -39.995693
2	    0.001784	   -0.000107	    0.000452
3	    0.002507	-9999.000000	  -49.994441
4	    0.002507	-9999.000000	  -19.997330
5	    0.002507	-9999.000000	  -39.995193
6	    0.002507	-9999.000000	  -29.996022
7	    0.002507	-9999.000000	  -29.995869
8	    0.002507	-9999.000000	  -39.994784
9	    0.002507	-9999.000000	  -29.995710
10	    0.002507	-9999.000000	  -29.995645
11	    0.002507	-9999.000000	   -9.997572
12	    0.002507	-9999.000000	  -19.996541
13	    0.002507	-9999.000000	  -39.994512
14	    0.002507	-9999.000000	  -59.992465
15	    0.002507	-9999.000000	  -19.996459
16	    0.002507	-9999.000000	  -29.995449
17	    0.002507	    0.000000	    0.001567
18	    0.002507	-9999.000000	  -29.995418
19	    0.002507	-9999.000000	  -59.992398
20	    0.002507	-9999.000000	  -19.996366
21	    0.002507	-9999.000000	  -39.994312
22	    0.002507	-9999.000000	  -39.994307
23	    0.002507	-9999.000000	  -19.996309
24	    0.002507	-9999.000000	  -59.992303
25	    0.002507	-9999.000000	  -19.996283
26	    0.002507	-9999.000000	   -9.997292
27	    0.002507	-9999.000000	  -29.995247
28	    0.002507	-9999.000000	  -59.992270
29	    0.002507	-9999.000000	  -59.992238
30	    0.002507	-9999.000000	  -69.991278
31	    0.002507	-9999.000000	  -69.991244
32	    0.002507	-9999.000000	  -39.994206
33	    0.002507	-9999.000000	  -59.992224
34	    0.002507	-9999.000000	  -29.995250
Generation	Best	Worst	Average
0	    0.001559	-9999.000000	 -479.951870
1	    0.001559	-9999.000000	  -19.997690
2	    0.001726	-9999.000000	  -49.994547
3	    0.001937	-9999.000000	  -29.996449
4	    0.001937	-9999.000000	  -19.997347
5	    0.002059	-9999.000000	  -29.996197
6	    0.002059	-9999.000000	  -19.996947
7	    0.002059	-9999.000000	   -9.997815
8	    0.002059	-9999.000000	  -69.991742
9	    0.002332	-9999.000000	  -49.993643
10	    0.002332	-9999.000000	  -29.995577
11	    0.002600	-9999.000000	  -19.996419
12	    0.002600	   -0.000069	    0.001650
13	    0.002600	-9999.000000	  -49.993344
14	    0.002600	-9999.000000	  -19.996311
15	    0.002600	-9999.000000	  -29.995305
16	    0.002600	-9999.000000	   -9.997302
17	    0.002600	-9999.000000	   -9.997285
18	    0.002600	-9999.000000	   -9.997217
19	    0.002600	-9999.000000	  -19.996192
20	    0.002600	-9999.000000	  -39.994172
21	    0.002600	-9999.000000	   -9.997157
22	    0.002600	-9999.000000	   -9.997090
23	    0.002600	-9999.000000	   -9.997047
24	    0.002600	-9999.000000	  -29.995031
25	    0.002600	-9999.000000	   -9.996997
26	    0.002600	-9999.000000	   -9.996973
27	    0.002600	-9999.000000	   -9.996920
28	    0.002600	-9999.000000	  -29.994904
29	    0.002600	-9999.000000	   -9.996903
30	    0.002600	-9999.000000	  -29.994922
31	    0.002600	-9999.000000	  -19.995865
32	    0.002623	-9999.000000	  -19.995883
33	    0.002623	   -0.000009	    0.002126
34	    0.002623	-9999.000000	   -9.996856
Generation	Best	Worst	Average
0	    0.001752	-9999.000000	 -499.949868
1	    0.001752	-9999.000000	  -19.997684
2	    0.001752	-9999.000000	   -9.998520
3	    0.001838	-9999.000000	   -9.998382
4	    0.001838	-9999.000000	  -29.996222
5	    0.001838	-9999.000000	  -19.997059
6	    0.001980	-9999.000000	  -39.994874
7	    0.001980	-9999.000000	  -39.994700
8	    0.001980	-9999.000000	  -59.992585
9	    0.001980	-9999.000000	  -49.993530
10	    0.001980	-9999.000000	  -49.993509
11	    0.001980	-9999.000000	  -69.991451
12	    0.001980	-9999.000000	  -29.995426
13	    0.001980	-9999.000000	  -49.993380
14	    0.002162	-9999.000000	  -49.993388
15	    0.002162	-9999.000000	  -79.990370
16	    0.002162	-9999.000000	  -19.996350
17	    0.002162	-9999.000000	  -39.994318
18	    0.002162	-9999.000000	  -19.996314
19	    0.002226	-9999.000000	  -69.991294
20	    0.002226	-9999.000000	  -29.995296
21	    0.002226	-9999.000000	  -19.996270
22	    0.002226	-9999.000000	  -49.993268
23	    0.002226	-9999.000000	  -29.995242
24	    0.002226	-9999.000000	  -39.994256
25	    0.002277	-9999.000000	  -79.990285
26	    0.002277	-9999.000000	  -39.994269
27	    0.002277	-9999.000000	   -9.997280
28	    0.002277	-9999.000000	  -49.993272
29	    0.002277	-9999.000000	   -9.997266
30	    0.002277	-9999.000000	  -69.991257
31	    0.002282	-9999.000000	  -29.995241
32	    0.002282	-9999.000000	  -39.994262
33	    0.002424	-9999.000000	   -9.997225
34	    0.002424	-9999.000000	  -49.993253
Generation	Best	Worst	Average
0	    0.002123	-9999.000000	 -579.941873
1	    0.002123	-9999.000000	  -59.993712
2	    0.002123	-9999.000000	  -19.997569
3	    0.002123	-9999.000000	  -19.997481
4	    0.002123	-9999.000000	  -19.997432
5	    0.002123	-9999.000000	   -9.998370
6	    0.002123	-9999.000000	  -29.996280
7	    0.002123	-9999.000000	  -29.996103
8	    0.002123	-9999.000000	  -49.993925
9	    0.002123	-9999.000000	   -9.997803
10	    0.002123	-9999.000000	  -39.994755
11	    0.002123	-9999.000000	  -49.993704
12	    0.002123	-9999.000000	  -39.994657
13	    0.002123	-9999.000000	   -9.997605
14	    0.002123	-9999.000000	  -49.993583
15	    0.002123	-9999.000000	  -69.991602
16	    0.002123	-9999.000000	  -39.994594
17	    0.002131	-9999.000000	  -49.993552
18	    0.002179	-9999.000000	  -59.992521
19	    0.002179	-9999.000000	  -19.996501
20	    0.002179	-9999.000000	  -49.993447
21	    0.002179	-9999.000000	  -19.996431
22	    0.002548	-9999.000000	  -29.995379
23	    0.002548	-9999.000000	  -59.992394
24	    0.002548	-9999.000000	   -9.997393
25	    0.002548	-9999.000000	  -19.996395
26	    0.002548	-9999.000000	  -39.994399
27	    0.002548	   -0.000050	    0.001611
28	    0.002548	-9999.000000	  -39.994419
29	    0.002548	-9999.000000	  -69.991365
30	    0.002548	-9999.000000	  -29.995360
31	    0.002548	-9999.000000	  -19.996307
32	    0.002548	-9999.000000	  -59.992324
33	    0.002548	-9999.000000	  -29.995309
34	    0.002548	-9999.000000	  -19.996337
