Train fitness	Test fitness
0.002489879885509386	-9.962346419395511E-4
0.0025481969396993656	-0.0010170486418776404
0.0024738164173278574	-9.962346419395511E-4
0.0026320178576143254	-0.0010105663248733707
0.0023611095080982624	-9.470591128890086E-4
0.0026229797870626964	-9.897145079371672E-4
0.0025070936822506234	-9.465211251446339E-4
0.002622998521279852	-9.897145079371672E-4
0.002424393078289304	-9.705891618413938E-4
0.0025481969396993656	-0.0010170486418776404
