run	wealth	return	value	profit	mdd	transactions	short transactions
0	499995.161852	 -0.000968	 -0.001416	 -4.838148	  0.002244	20	0
1	499997.706288	 -0.000459	 -0.001136	 -2.293712	  0.003388	43	0
2	499997.339812	 -0.000532	 -0.000776	 -2.660188	  0.001222	30	0
3	499996.379073	 -0.000724	 -0.000964	 -3.620927	  0.001199	135	0
4	499999.075198	 -0.000185	 -0.000420	 -0.924802	  0.001175	7	0
5	499998.786659	 -0.000243	 -0.000519	 -1.213341	  0.001383	67	0
6	499992.666482	 -0.001467	 -0.001942	 -7.333518	  0.002376	21	0
7	499996.803234	 -0.000639	 -0.001229	 -3.196766	  0.002949	108	0
8	500005.460313	  0.001092	  0.001007	  5.460313	  0.000425	10	0
9	500000.095770	  0.000019	 -0.000147	  0.095770	  0.000829	132	0
