-0.001283
-0.001574
-0.001451
0.000049
0.000001
-0.000039
-0.000054
0.000059
-0.001157
-0.001531
-0.000509
-0.001525
0.000071
-0.000694
-0.000039
0.000068
-0.000363
-0.000864
0.000021
-0.000103
-0.000777
-0.001218
-0.000913
-0.000334
-0.001224
-0.000318
-0.001416
-0.001011
0.000092
