run	wealth	return	value	profit	mdd	transactions	short transactions
0	499999.935393	 -0.000013	 -0.000017	 -0.064607	  0.000019	127	0
1	499997.034610	 -0.000593	 -0.000734	 -2.965390	  0.000707	48	0
2	499999.982880	 -0.000003	 -0.000005	 -0.017120	  0.000008	5	0
3	499993.656772	 -0.001269	 -0.001611	 -6.343228	  0.001713	223	0
4	499998.566165	 -0.000287	 -0.000367	 -1.433835	  0.000399	57	0
5	499997.975202	 -0.000405	 -0.000529	 -2.024798	  0.000620	32	0
6	499998.977720	 -0.000204	 -0.000264	 -1.022280	  0.000296	10	0
7	499999.548084	 -0.000090	 -0.000145	 -0.451916	  0.000274	33	0
8	500000.000000	  0.000000	  0.000000	  0.000000	  0.000000	0	0
9	499995.145730	 -0.000971	 -0.001247	 -4.854270	  0.001381	199	0
