run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.020870	  0.000004	  0.000004	  0.020870	  0.000003	57	0
1	500000.211746	  0.000042	  0.000034	  0.211746	  0.000040	23	0
2	500000.017435	  0.000003	  0.000003	  0.017435	  0.000002	2	0
3	500001.322352	  0.000264	  0.000214	  1.322352	  0.000251	117	0
4	500000.658768	  0.000132	  0.000114	  0.658768	  0.000091	33	0
5	500001.155278	  0.000231	  0.000217	  1.155278	  0.000068	17	0
6	500000.635829	  0.000127	  0.000109	  0.635829	  0.000091	8	0
7	500000.333957	  0.000067	  0.000060	  0.333957	  0.000032	19	0
8	500000.000000	  0.000000	  0.000000	  0.000000	  0.000000	0	0
9	500001.377402	  0.000275	  0.000232	  1.377402	  0.000218	100	0
