run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.780319	  0.000156	  0.000139	  0.780319	  0.000087	56	0
1	500001.373882	  0.000275	  0.000230	  1.373882	  0.000221	106	0
2	500001.264196	  0.000253	  0.000232	  1.264196	  0.000106	28	0
3	500001.364422	  0.000273	  0.000231	  1.364422	  0.000208	123	0
4	500000.411376	  0.000082	  0.000070	  0.411376	  0.000063	26	0
5	500001.285224	  0.000257	  0.000229	  1.285224	  0.000141	55	0
6	500001.159124	  0.000232	  0.000205	  1.159124	  0.000135	101	0
7	500001.456583	  0.000291	  0.000242	  1.456583	  0.000245	127	0
8	500001.125416	  0.000225	  0.000211	  1.125416	  0.000070	17	0
9	500000.482386	  0.000096	  0.000091	  0.482386	  0.000029	14	0
