run	wealth	return	value	profit	mdd	transactions	short transactions
0	499999.492821	 -0.000101	 -0.000135	 -0.507179	  0.000170	5	0
1	500000.351960	  0.000070	  0.000063	  0.351960	  0.000035	15	0
2	500001.164658	  0.000233	  0.000217	  1.164658	  0.000080	16	0
3	500000.412430	  0.000082	  0.000075	  0.412430	  0.000040	8	0
4	500001.149543	  0.000230	  0.000167	  1.149543	  0.000317	15	0
5	499999.914138	 -0.000017	 -0.000031	 -0.085862	  0.000067	78	0
6	499995.689115	 -0.000862	 -0.001594	 -4.310885	  0.003659	162	0
7	500000.165800	  0.000033	  0.000030	  0.165800	  0.000017	17	0
8	500000.091016	  0.000018	  0.000016	  0.091016	  0.000009	17	0
9	500000.207304	  0.000041	  0.000037	  0.207304	  0.000021	15	0
