run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.021049	  0.000004	 -0.000008	  0.021049	  0.000063	3	0
1	500000.002560	  0.000001	 -0.000003	  0.002560	  0.000019	1	0
2	500000.059340	  0.000012	  0.000007	  0.059340	  0.000023	4	0
3	500000.112060	  0.000022	 -0.000003	  0.112060	  0.000126	7	0
4	500000.078275	  0.000016	 -0.000034	  0.078275	  0.000247	7	0
5	500000.095661	  0.000019	  0.000009	  0.095661	  0.000049	4	0
6	500000.026161	  0.000005	 -0.000012	  0.026161	  0.000085	3	0
7	500000.001435	  0.000000	 -0.000000	  0.001435	  0.000001	5	0
8	500000.067188	  0.000013	 -0.000021	  0.067188	  0.000173	5	0
9	500000.019325	  0.000004	 -0.000007	  0.019325	  0.000056	1	0
