run	wealth	return	value	profit	mdd	transactions	short transactions
0	500000.380969	  0.000076	  0.000037	  0.380969	  0.000195	12	0
1	500000.186462	  0.000037	  0.000033	  0.186462	  0.000023	4	0
2	500000.119261	  0.000024	  0.000020	  0.119261	  0.000020	15	0
3	500001.683755	  0.000337	  0.000277	  1.683755	  0.000299	18	0
4	500002.272006	  0.000454	  0.000419	  2.272006	  0.000179	18	0
5	500001.351866	  0.000270	  0.000158	  1.351866	  0.000563	10	0
6	500000.647108	  0.000129	  0.000084	  0.647108	  0.000226	13	0
7	500000.004879	  0.000001	  0.000001	  0.004879	  0.000001	4	0
8	500001.776931	  0.000355	  0.000223	  1.776931	  0.000662	7	0
9	500000.413234	  0.000083	  0.000069	  0.413234	  0.000069	4	0
