run	wealth	return	value	profit	mdd	transactions	short transactions
0	500002.031080	  0.000406	  0.000366	  2.031080	  0.000201	45	0
1	500001.656291	  0.000331	  0.000306	  1.656291	  0.000125	61	0
2	500001.749853	  0.000350	  0.000277	  1.749853	  0.000365	103	0
3	500001.836613	  0.000367	  0.000337	  1.836613	  0.000152	88	0
4	500001.978574	  0.000396	  0.000347	  1.978574	  0.000244	68	0
5	500001.895588	  0.000379	  0.000349	  1.895588	  0.000151	84	0
6	500001.755648	  0.000351	  0.000298	  1.755648	  0.000265	99	0
7	500002.101082	  0.000420	  0.000385	  2.101082	  0.000175	89	0
8	500001.904949	  0.000381	  0.000352	  1.904949	  0.000144	90	0
9	500001.727774	  0.000346	  0.000315	  1.727774	  0.000154	94	0
